Date,Round,Court,Surface,Series,Tournament,tourney_weight,Winner,loser,game_ratio_1,game_ratio_2,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,player_num,player,game_ratio,rank,points,odds,year,week,corr_date
11/06/2022,The Final,Indoor,Hard,Masters 1000,BNP Paribas Masters,1000,Rune H.,Djokovic N.,0.875,1.143,7,18,4320,1991,1.25,4,Player_1,Djokovic N.,0.875,7,4320,1.25,2022,44,11/06/2022
11/02/2022,2nd Round,Indoor,Hard,Masters 1000,BNP Paribas Masters,1000,Paul T.,Nadal R.,0.813,1.231,2,31,5810,1330,1.44,2.75,Player_1,Nadal R.,0.813,2,5810,1.44,2022,44,11/02/2022
11/13/2022,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Fritz T.,Nadal R.,1.857,0.538,9,2,2955,5820,2.37,1.57,Player_2,Nadal R.,0.538,2,5820,1.57,2022,45,11/13/2022
11/14/2022,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Djokovic N.,Tsitsipas S.,0.769,1.3,3,8,5350,3320,3.4,1.33,Player_2,Djokovic N.,1.3,8,3320,1.33,2022,46,11/14/2022
11/16/2022,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Djokovic N.,Rublev A.,0.417,2.4,7,8,3530,3320,3.5,1.3,Player_2,Djokovic N.,2.4,8,3320,1.3,2022,46,11/16/2022
11/18/2022,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Djokovic N.,Medvedev D.,0.842,1.188,5,8,4065,3320,3.4,1.33,Player_2,Djokovic N.,1.188,8,3320,1.33,2022,46,11/18/2022
11/19/2022,Semifinals,Indoor,Hard,Masters Cup,Masters Cup,1500,Djokovic N.,Fritz T.,1.167,0.857,8,9,3320,2955,1.22,4.33,Player_1,Djokovic N.,1.167,8,3320,1.22,2022,46,11/19/2022
11/20/2022,The Final,Indoor,Hard,Masters Cup,Masters Cup,1500,Djokovic N.,Ruud C.,0.615,1.625,4,8,5020,3320,4.33,1.22,Player_2,Djokovic N.,1.625,8,3320,1.22,2022,46,11/20/2022
11/15/2022,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Auger-Aliassime F.,Nadal R.,1.714,0.583,6,2,3995,5820,1.61,2.3,Player_2,Nadal R.,0.583,2,5820,2.3,2022,46,11/15/2022
11/17/2022,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Nadal R.,Ruud C.,1.4,0.714,2,4,5820,5020,2.5,1.53,Player_1,Nadal R.,1.4,2,5820,2.5,2022,46,11/17/2022
01/03/2023,1st Round,Outdoor,Hard,ATP250,Adelaide International 1,250,Djokovic N.,Lestienne C.,2.4,0.417,5,65,4820,760,1.03,17,Player_1,Djokovic N.,2.4,5,4820,1.03,2023,1,01/03/2023
01/05/2023,2nd Round,Outdoor,Hard,ATP250,Adelaide International 1,250,Djokovic N.,Halys Q.,0.857,1.167,64,5,767,4820,15,1.03,Player_2,Djokovic N.,1.167,5,4820,1.03,2023,1,01/05/2023
01/06/2023,Quarterfinals,Outdoor,Hard,ATP250,Adelaide International 1,250,Djokovic N.,Shapovalov D.,1.714,0.583,5,18,4820,2075,1.14,5.5,Player_1,Djokovic N.,1.714,5,4820,1.14,2023,1,01/06/2023
01/07/2023,Semifinals,Outdoor,Hard,ATP250,Adelaide International 1,250,Djokovic N.,Medvedev D.,0.583,1.714,7,5,4065,4820,2.5,1.53,Player_2,Djokovic N.,1.714,5,4820,1.53,2023,1,01/07/2023
01/08/2023,The Final,Outdoor,Hard,ATP250,Adelaide International 1,250,Djokovic N.,Korda S.,1.118,0.895,5,33,4820,1175,1.14,5.5,Player_1,Djokovic N.,1.118,5,4820,1.14,2023,1,01/08/2023
01/17/2023,1st Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,Carballes Baena R.,2.571,0.389,5,75,5070,695,1.01,29,Player_1,Djokovic N.,2.571,5,5070,1.01,2023,3,01/17/2023
01/19/2023,2nd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,Couacaud E.,2.4,0.417,5,191,5070,302,1.01,29,Player_1,Djokovic N.,2.4,5,5070,1.01,2023,3,01/19/2023
01/21/2023,3rd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,Dimitrov G.,0.684,1.462,28,5,1395,5070,4.5,1.2,Player_2,Djokovic N.,1.462,5,5070,1.2,2023,3,01/21/2023
01/16/2023,1st Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Nadal R.,Draper J.,0.762,1.313,38,2,1020,5770,3.2,1.36,Player_2,Nadal R.,1.313,2,5770,1.36,2023,3,01/16/2023
01/18/2023,2nd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Mcdonald M.,Nadal R.,0.684,1.462,2,65,5770,775,1.07,9,Player_1,Nadal R.,0.684,2,5770,1.07,2023,3,01/18/2023
01/23/2023,4th Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,De Minaur A.,3.6,0.278,5,24,5070,1710,1.2,4.5,Player_1,Djokovic N.,3.6,5,5070,1.2,2023,4,01/23/2023
01/25/2023,Quarterfinals,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,Rublev A.,0.389,2.571,6,5,3930,5070,6.5,1.11,Player_2,Djokovic N.,2.571,5,5070,1.11,2023,4,01/25/2023
01/27/2023,Semifinals,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,Paul T.,2.375,0.421,5,35,5070,1160,1.05,11,Player_1,Djokovic N.,2.375,5,5070,1.05,2023,4,01/27/2023
01/29/2023,The Final,Outdoor,Hard,Grand Slam,Australian Open,1500,Djokovic N.,Tsitsipas S.,0.75,1.333,4,5,5715,5070,4.8,1.2,Player_2,Djokovic N.,1.333,5,5070,1.2,2023,4,01/29/2023
02/28/2023,1st Round,Outdoor,Hard,ATP500,Dubai Tennis Championships,500,Djokovic N.,Machac T.,1.067,0.938,1,130,6980,435,1.05,11,Player_1,Djokovic N.,1.067,1,6980,1.05,2023,9,02/28/2023
03/01/2023,2nd Round,Outdoor,Hard,ATP500,Dubai Tennis Championships,500,Djokovic N.,Griekspoor T.,0.417,2.4,39,1,989,6980,10,1.06,Player_2,Djokovic N.,2.4,1,6980,1.06,2023,9,03/01/2023
03/02/2023,Quarterfinals,Outdoor,Hard,ATP500,Dubai Tennis Championships,500,Djokovic N.,Hurkacz H.,1.625,0.615,1,11,6980,3065,1.1,7,Player_1,Djokovic N.,1.625,1,6980,1.1,2023,9,03/02/2023
03/03/2023,Semifinals,Outdoor,Hard,ATP500,Dubai Tennis Championships,500,Medvedev D.,Djokovic N.,0.667,1.5,1,7,6980,3320,1.44,2.75,Player_1,Djokovic N.,0.667,1,6980,1.44,2023,9,03/03/2023
04/11/2023,2nd Round,Outdoor,Clay,Masters 1000,Monte Carlo Masters,1000,Djokovic N.,Gakhov I.,1.625,0.615,1,198,7160,292,1.02,19,Player_1,Djokovic N.,1.625,1,7160,1.02,2023,15,04/11/2023
04/13/2023,3rd Round,Outdoor,Clay,Masters 1000,Monte Carlo Masters,1000,Musetti L.,Djokovic N.,0.882,1.133,1,21,7160,1840,1.17,5,Player_1,Djokovic N.,0.882,1,7160,1.17,2023,15,04/13/2023
04/19/2023,2nd Round,Outdoor,Clay,ATP250,Srpska Open,250,Djokovic N.,Van Assche L.,1.5,0.667,1,87,7240,672,1.06,10,Player_1,Djokovic N.,1.5,1,7240,1.06,2023,16,04/19/2023
04/21/2023,Quarterfinals,Outdoor,Clay,ATP250,Srpska Open,250,Lajovic D.,Djokovic N.,0.769,1.3,1,70,7240,744,1.08,8,Player_1,Djokovic N.,0.769,1,7240,1.08,2023,16,04/21/2023
05/12/2023,2nd Round,Outdoor,Clay,Masters 1000,Internazionali BNL d'Italia,1000,Djokovic N.,Etcheverry T.,1.625,0.615,1,61,6775,826,1.11,6.5,Player_1,Djokovic N.,1.625,1,6775,1.11,2023,19,05/12/2023
05/14/2023,3rd Round,Outdoor,Clay,Masters 1000,Internazionali BNL d'Italia,1000,Djokovic N.,Dimitrov G.,0.625,1.6,33,1,1125,6775,5.5,1.14,Player_2,Djokovic N.,1.6,1,6775,1.14,2023,19,05/14/2023
05/16/2023,4th Round,Outdoor,Clay,Masters 1000,Internazionali BNL d'Italia,1000,Djokovic N.,Norrie C.,1.714,0.583,1,13,6775,2680,1.17,5,Player_1,Djokovic N.,1.714,1,6775,1.17,2023,20,05/16/2023
05/17/2023,Quarterfinals,Outdoor,Clay,Masters 1000,Internazionali BNL d'Italia,1000,Rune H.,Djokovic N.,0.625,1.6,1,7,6775,3865,1.33,3.4,Player_1,Djokovic N.,0.625,1,6775,1.33,2023,20,05/17/2023
05/29/2023,1st Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Kovacevic A.,1.727,0.579,3,114,5955,545,1.01,29,Player_1,Djokovic N.,1.727,3,5955,1.01,2023,22,05/29/2023
05/31/2023,2nd Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Fucsovics M.,0.474,2.111,83,3,720,5955,11,1.05,Player_2,Djokovic N.,2.111,3,5955,1.05,2023,22,05/31/2023
06/02/2023,3rd Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Davidovich Fokina A.,1.429,0.7,3,34,5955,1115,1.13,6,Player_1,Djokovic N.,1.429,3,5955,1.13,2023,22,06/02/2023
06/04/2023,4th Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Varillas J.P.,0.389,2.571,94,3,661,5955,15,1.03,Player_2,Djokovic N.,2.571,3,5955,1.03,2023,22,06/04/2023
06/06/2023,Quarterfinals,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Khachanov K.,1.278,0.783,3,11,5955,2945,1.08,8,Player_1,Djokovic N.,1.278,3,5955,1.08,2023,23,06/06/2023
06/09/2023,Semifinals,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Alcaraz C.,0.522,1.917,1,3,6815,5955,1.5,2.63,Player_2,Djokovic N.,1.917,3,5955,2.63,2023,23,06/09/2023
06/11/2023,The Final,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Ruud C.,1.429,0.7,3,4,5955,4960,1.2,4.8,Player_1,Djokovic N.,1.429,3,5955,1.2,2023,23,06/11/2023
07/03/2023,1st Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Djokovic N.,Cachin P.,0.632,1.583,68,2,772,7595,34,1.01,Player_2,Djokovic N.,1.583,2,7595,1.01,2023,27,07/03/2023
07/05/2023,2nd Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Djokovic N.,Thompson J.,1.429,0.7,2,70,7595,769,1.03,15,Player_1,Djokovic N.,1.429,2,7595,1.03,2023,27,07/05/2023
07/07/2023,3rd Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Djokovic N.,Wawrinka S.,0.526,1.9,88,2,674,7595,15,1.04,Player_2,Djokovic N.,1.9,2,7595,1.04,2023,27,07/07/2023
